"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"6689",2017-10-23,2584721.66666667,452874.029642765,277492.376020306,0,1169102.62157901,0,47186.6946939787,132792.294287342,288.378108348619,28514.8963135121,21251.9182503574,62372.342198489,312133.445210762,2504008.99630487,"4_160_5",1,FALSE
"6690",2017-10-30,2565400,452791.238736657,321416.000409416,53500.5259825282,1252286.27123123,0,4181.30976263099,95596.6999062807,17.7137992342051,37964.4563523618,21751.6859227403,49196.6153297749,312133.445210762,2600835.96264361,"4_160_5",1,FALSE
"6691",2017-11-06,3407085,452708.447830549,405190.930472579,0,1399342.84356957,0,7489.78048796509,181968.124419807,57422.9018804264,14872.0970018882,22866.6336221681,54606.2131376369,312133.445210762,2908601.41763336,"4_160_5",1,FALSE
"6692",2017-11-13,2803291.66666667,452625.656924441,460622.227677118,0,1410184.26020287,0,336.902778868478,142441.962076729,6369.01653069885,85817.071597743,419.817572751389,53193.8415119138,312133.445210762,2924144.2020839,"4_160_5",1,FALSE
"6693",2017-11-20,3303155,452542.866018333,427805.247734544,-5061.82309616005,1456395.79106559,0,53872.8785165906,150318.493027623,2202.39846445043,14106.4020716248,3.75292501123016,52629.112005802,312133.445210762,2916948.56394417,"4_160_5",1,FALSE
"6694",2017-11-27,3103743.33333333,452460.075112225,334916.782414915,0,1505043.49032311,0,2575.59173617434,111403.56526874,22946.421740382,5286.17651326965,25987.6146485091,61549.4885365813,312133.445210762,2834302.65150467,"4_160_5",1,FALSE
"6695",2017-12-04,2793875,452377.284206117,281132.226723363,0,1270692.44142605,0,13369.6518776847,136551.799244068,1712.5226239903,1722.21057889262,24793.9914876164,54899.090739256,312133.445210762,2549384.6641178,"4_160_5",1,FALSE
"6696",2017-12-11,2260396.66666667,452186.665088384,331186.979578111,0,1137165.93413444,0,605.931247614935,98910.6632025205,106.375821489821,7605.33778080583,23791.063772632,60901.920759847,312133.445210762,2424594.31659661,"4_160_5",1,FALSE
"6697",2017-12-18,2399176.66666667,451996.04597065,438094.410621405,-406293.545172646,1095423.9779062,0,80351.6877832098,135664.444168641,6.52492489162432,564.232414774288,24145.963633779,64293.2926574161,312133.445210762,2196380.48011908,"4_160_5",1,FALSE
"6698",2017-12-25,3827520,451805.426852916,484968.406552527,0,1030120.58633833,0,270175.150049468,98124.7816262022,37796.0979893138,71008.4874287123,23059.1111168918,68706.2693423096,312133.445210762,2847897.76250744,"4_160_5",1,FALSE
"6699",2018-01-01,3109461.66666667,451614.807735182,403709.707712245,39390.059641127,1038775.29990869,0,18271.9948516474,66853.2982688044,16937.4112285016,25410.0024889416,23470.3811591399,73507.5836649075,312133.445210762,2470073.99186995,"4_160_5",1,FALSE
"6700",2018-01-08,2228128.33333333,451424.188617448,241995.056816832,-523.226889272919,1108702.91954335,0,833.359941621815,54740.5807524175,1195.87818940625,41178.6523617379,23600.0683914789,74554.9745581178,312133.445210762,2309835.8974939,"4_160_5",1,FALSE
"6701",2018-01-15,2202593.33333333,451233.569499715,109669.432573118,0,958729.336267246,0,23672.1930643919,34950.7967934012,39689.0220743977,40.632871525978,23058.4965223369,61746.7644438488,312133.445210762,2014923.68932074,"4_160_5",1,FALSE
"6702",2018-01-22,1918293.33333333,451012.852175387,69117.8116431942,0,894917.611722947,0,1087.24484635936,111071.541674975,55448.0044051911,0.0361082559598869,22396.8671354462,51735.6714941458,312133.445210762,1968921.08641666,"4_160_5",1,FALSE
"6703",2018-01-29,1862458.33333333,450792.13485106,87756.2539655932,0,862386.578777772,0,8164.86642243788,77219.8055609435,5983.34510833083,3.2084324750633e-05,22176.7229349961,48525.3259040099,312133.445210762,1875138.47876799,"4_160_5",1,FALSE
"6704",2018-02-05,1975951.66666667,450571.417526733,91178.5688534433,-62660.7986805488,974884.138367479,0,367.585626163896,50963.2967195868,9803.52671596987,30.786476388049,23441.5755873144,65038.8839186461,312133.445210762,1915752.42632194,"4_160_5",1,FALSE
"6705",2018-02-12,1827318.33333333,450350.700202406,44450.9776919786,4561.54188009468,866589.805834381,0,634.833131697023,110518.236704483,650.526832577722,0.0273576411456617,442.311333590921,58248.141066305,312133.445210762,1848580.54724592,"4_160_5",1,FALSE
"6706",2018-02-19,1656268.33333333,450129.982878078,-26840.5826659364,0,812418.748175024,0,28.3084588281715,76768.1173683439,12663.8715150532,2.43088845205776e-05,3.95604019485404,54775.7974237232,312133.445210762,1692081.64442838,"4_160_5",1,FALSE
"6707",2018-02-26,1703790,449909.265553751,-81562.3882209403,0,770857.974622851,0,791.543966558128,115038.967821935,26498.5734242172,2.15998822580685e-08,20750.1994076102,53223.8786221157,312133.445210762,1667641.46040888,"4_160_5",1,FALSE
"6708",2018-03-05,1488115,449688.548229424,-107892.664397632,0,747831.796922741,0,35.3034953920675,80481.8435470939,2046.6034853008,1.91927734544997e-11,20703.8006093993,51920.8867055159,312133.445210762,1556949.563808,"4_160_5",1,FALSE
"6709",2018-03-12,1727330,449467.8261782,-120431.763028557,0,727124.968504324,0,44126.5024472582,132552.646265643,52539.9555781584,1.70539148535464e-14,20414.5087977006,45103.8906253735,312133.445210762,1663031.98057886,"4_160_5",1,FALSE
"6710",2018-03-19,1208246.66666667,449247.104126977,-130883.871124187,-129288.500194275,608400.573350389,0,2082.13319750488,95386.832392217,5452.02584304882,1.5153412430022e-17,19137.7178436987,45398.8688353441,312133.445210762,1277066.32948148,"4_160_5",1,FALSE
"6711",2018-03-26,1388960,449026.382075754,-139223.674860513,0,631788.36273093,0,5346.16994290215,131094.457966055,5337.92795019308,1.34647035737131e-20,19585.0390972638,52550.8379695615,312133.445210762,1467638.94808291,"4_160_5",1,FALSE
"6712",2018-04-02,2408331.66666667,448805.66002453,-150707.222025075,0,540231.119051506,0,239.824218807531,94113.382087432,341.346127900121,1.19641858337316e-23,18573.8380767231,46852.4886922624,312133.445210762,1310583.88146485,"4_160_5",1,FALSE
"6713",2018-04-09,1131721.66666667,448584.937973307,-182589.736820111,0,568467.579930342,0,10.6888978366239,81365.3974998824,20.9760685362916,1.06308870359031e-26,19152.2467243385,60326.1080511708,312133.445210762,1307471.64353606,"4_160_5",1,FALSE
"6714",2018-04-16,950015,448364.215922083,-242215.011725853,0,477452.829138733,0,0.47626331380581,54034.7962150603,1.28578261495109,2322.79202319645,17815.1637244157,56731.0957527058,312133.445210762,1126641.08830703,"4_160_5",1,FALSE
"6715",2018-04-23,801298.333333333,448143.378166282,-306467.168861205,-71719.7399179316,392573.568901624,0,0.0212205058235982,152459.781986726,0.0788032934082599,2.07558819077347,15710.9925640335,43061.3227690198,312133.445210762,985897.7564313,"4_160_5",1,FALSE
"6716",2018-04-30,779838.333333334,447922.540410481,-338668.029119022,-130929.645163257,384242.48195815,0,0.000945505554583393,113398.904953578,0.00482966605496925,210790.866416847,14679.3536382305,38828.7345680461,312133.445210762,1052398.65864899,"4_160_5",1,FALSE
"6717",2018-05-07,889546.666666667,447701.702654679,-329637.353773486,0,442770.364966054,0,4.2128153696741e-05,125148.020043445,0.000295998552203892,381.749152832229,17434.4783918183,26503.6497863124,312133.445210762,1042436.05677054,"4_160_5",1,FALSE
"6718",2018-05-14,862850,447480.864898878,-311575.536848877,0,414827.68531488,0,1.87707129087527e-06,88982.3453651731,13575.9573430529,218225.319023902,255.046867062681,46029.2292395698,312133.445210762,1229934.35641628,"4_160_5",1,FALSE
"6719",2018-05-21,2601601.66666667,447260.027143077,-322650.764852763,0,464392.452293839,0,0.264363188379712,95613.3699360916,930.464201584334,410.234109810535,2.2714158338446,50149.7734436856,312133.445210762,1048241.53726511,"4_160_5",1,FALSE
"6720",2018-05-28,905008.333333334,447039.189387276,-362822.00983018,0,445744.504218482,0,0.0117790283542463,64890.2797912723,7171.04041045132,363.412464646373,17307.0053144008,56077.2674604492,312133.445210762,987904.146206588,"4_160_5",1,FALSE
"6721",2018-06-04,910551.666666667,446818.351631475,-395229.757764849,0,457556.951466759,0,0.000524828988353563,42049.585250048,465.506300820406,0.323197298254273,17436.7107935361,57138.8926507544,312133.445210762,938370.009261433,"4_160_5",1,FALSE
"6722",2018-06-11,923853.333333333,446597.509833763,-391159.37291464,0,434967.903351163,0,171.241272781699,26363.0590089702,10127.6515238548,0.000287180147414349,17148.1256765135,47423.2379588301,312133.445210762,903772.801209179,"4_160_5",1,FALSE
"6723",2018-06-18,982420,446376.668036052,-361448.80949853,0,491896.796485783,0,7.63151412088333,71209.9555466667,673.877254423763,2.5517655364622e-07,18428.8595565018,52803.081520305,312133.445210762,1032081.50562634,"4_160_5",1,FALSE
"6724",2018-06-25,1056811.66666667,446155.826238341,-335610.830567909,0,507845.092540919,0,0.34003470022788,46577.6778993757,24720.2686509002,11986.8309936163,18081.1898807414,51130.9855924181,312133.445210762,1083020.82647387,"4_160_5",1,FALSE
"6725",2018-07-02,932326.666666667,445934.98444063,-318955.546444127,0,428069.244835838,0,976.739567118677,154633.590538571,1876.49026306264,10.9687225371878,16147.495329039,48997.5493893338,312133.445210762,1089824.96185277,"4_160_5",1,FALSE
"6726",2018-07-09,1126221.66666667,445714.142642919,-286988.312411618,0,536005.884781332,0,43.5735681932584,115439.356258872,28489.364302369,89575.9831901751,18116.5371197788,48451.9435363012,312133.445210762,1306981.91819908,"4_160_5",1,FALSE
"6727",2018-07-16,1140006.66666667,445493.300845207,-225639.729124372,-38707.418456292,541137.484634844,0,359.479161650981,125682.673713138,2244.23188773285,101.581339789922,18062.0911641867,43558.9266058821,312133.445210762,1224426.06698253,"4_160_5",1,FALSE
"6728",2018-07-23,1479303.33333333,445272.459047496,-161480.867008061,0,694300.908003186,0,716.142658739655,89439.6529782702,10075.6032514701,0.0902831923598146,20241.8942168996,51287.8189674737,312133.445210762,1461987.14760943,"4_160_5",1,FALSE
"6729",2018-07-30,1647193.33333333,445051.609744741,-135295.022064618,0,828219.92751482,0,31.9374925841754,60128.6014707896,670.11899487405,8.02219759829772e-05,21085.8047512322,44919.4313834882,312133.445210762,1576945.8545789,"4_160_5",1,FALSE
"6730",2018-08-06,2009478.33333333,444830.760441987,-147441.266866552,181056.057795688,911236.864987561,0,925.359125177501,131420.0853994,15222.8662052936,7.12819724207917e-08,22017.8828051387,65388.6942021091,312133.445210762,1936790.74930664,"4_160_5",1,FALSE
"6731",2018-08-13,1523443.33333333,444609.911139232,-146900.929249116,0,758993.373293111,0,41.2787410907761,94397.2307569474,1058.52996044471,19219.7347804999,388.745725611264,58446.6693449799,312133.445210762,1542387.98970356,"4_160_5",1,FALSE
"6732",2018-08-20,1420118.33333333,444389.061836477,-86052.3334264227,0,634382.802182189,0,65853.3604946442,140236.47254362,65.4142720578356,17.9096553772009,3.47269432469869,54867.4261599326,312133.445210762,1565897.03162296,"4_160_5",1,FALSE
"6733",2018-08-27,1673551.66666667,444168.212533723,21263.2628151304,0,835317.555358268,0,3200.31481627449,102198.650849637,4.01112685568682,20337.8358531847,21850.0988470958,64017.8751979977,312133.445210762,1824491.26260893,"4_160_5",1,FALSE
"6734",2018-09-03,2061091.66666667,443947.363230968,111143.985869917,0,964305.300953567,0,2148.05716001872,126336.501630792,461.85586601815,19.0053932479734,22795.4076364458,71191.7741317473,312133.445210762,2054482.69708348,"4_160_5",1,FALSE
"6735",2018-09-10,2144110,443726.513923267,140651.1159392,0,1075888.65677428,0,95.9696327333313,89999.9689306925,365.566388477751,0.0168881920492544,23366.8665646945,68834.4333212572,312133.445210762,2155062.55357356,"4_160_5",1,FALSE
"6736",2018-09-17,2058653.33333333,443505.664615567,133930.467969784,-83393.3011884381,985998.233420911,0,4.27656236462236,111314.906633116,22452.1250198284,9090.31662528921,22504.5236313668,73141.4184021789,312133.445210762,2030682.07690273,"4_160_5",1,FALSE
"6737",2018-09-24,2208345,443284.815307866,147867.976373821,4561.54188009468,1097866.47714326,0,1.59596077628181,106524.350482283,1667.81044400222,8.2586963347737,23635.6915840267,57020.0942054294,312133.445210762,2194572.05728865,"4_160_5",1,FALSE
"6738",2018-10-01,2603008.33333333,443063.966000165,201149.843608982,0,1188539.36245291,0,445745.356641124,102129.012880787,3960.34806468453,226.310996704195,24564.5042119644,60390.0331779256,312133.445210762,2781902.18324601,"4_160_5",1,FALSE
"6739",2018-10-08,2313193.33333333,442843.116692464,256072.26588952,41593.1056406768,1147189.164773,0,45436.3889708783,70014.890726872,4201.69324958516,2278.09593179757,24035.8411179624,57020.4982716943,312133.445210762,2402818.50647521,"4_160_5",1,FALSE
"6740",2018-10-15,2813106.66666667,442622.267384764,274795.557820218,0,1260759.95285986,0,67645.4450698539,118114.044484758,1450.88073709788,4341.61555896741,24807.3428905918,64892.2821715474,312133.445210762,2571562.83418842,"4_160_5",1,FALSE
"6741",2018-10-22,2665110,442401.418077063,275143.364046377,0,1341353.08215364,0,3295.54025523618,83038.5958894572,89.9377227065572,3.898684387161,25217.8344751778,67153.1383030584,312133.445210762,2549830.25481786,"4_160_5",1,FALSE
"6742",2018-10-29,2947875,442180.568571418,309537.31045354,53500.5259825282,1339697.86837173,0,10373.2626787096,55285.3800988736,2385.69179777427,85675.7838389659,25382.3650495668,66250.4677592134,312133.445210762,2702402.66981308,"4_160_5",1,FALSE
"6743",2018-11-05,2768941.66666667,441959.719065772,389856.246628328,0,1353952.66412272,0,468.328196791453,149056.034782584,1828.23237645697,96.0036729758499,25515.092394509,61037.5595705893,312133.445210762,2735903.32602149,"4_160_5",1,FALSE
"6744",2018-11-12,2666240,441738.869560127,456345.676213403,0,1199638.98700975,0,60562.0669550578,110233.875925432,113.667168219335,107030.271421786,534.952836909618,56116.4914784048,312133.445210762,2744448.30377985,"4_160_5",1,FALSE
"6745",2018-11-19,2559550,441518.020054482,440247.147828862,-5061.82309616005,1276375.57822774,0,2921.87624139127,117552.233830701,6.97256104789873,128.280077583031,4.79478602224853,53827.4387831313,312133.445210762,2639653.96450557,"4_160_5",1,FALSE
"6746",2018-11-26,2653766.66666667,441297.170548836,351741.117224706,0,1136053.51470902,0,59700.62344999,82569.6107332179,38061.3469616531,64885.5091253883,26445.8675172451,38435.8078121726,312133.445210762,2551324.01329299,"4_160_5",1,FALSE
"6747",2018-12-03,2144703.33333333,441076.321043191,283687.518689291,0,1069803.36075483,0,2876.92626657072,114460.452686616,3316.16024653962,68.375306566762,25481.6085490012,56450.9111954192,312133.445210762,2309355.07994879,"4_160_5",1,FALSE
"6748",2018-12-10,2451681.66666667,440855.471444297,315225.264283975,0,1204268.49077843,0,128.652353625183,80003.6285296992,13447.3050991163,0.060765545633958,26349.8865221273,69235.7167992285,312133.445210762,2461647.92178681,"4_160_5",1,FALSE
"6749",2018-12-17,2469486.66666667,440634.621845403,419976.45339171,-406293.545172646,1238390.97687991,0,5.73319402221133,80467.6985950894,920.614644030413,5.39937907302742e-05,26246.7540253002,65904.8949231586,312133.445210762,2178387.64759074,"4_160_5",1,FALSE
"6750",2018-12-24,3208150,440413.77224651,485488.193195986,4561.54188009468,1224807.551877,0,451502.207861461,53366.4332463086,16070.2807620153,114333.05162883,26945.9353827161,73290.6355265956,312133.445210762,3202913.04881827,"4_160_5",1,FALSE
"6751",2018-12-31,2746851.66666667,440192.922647616,426916.929944446,39390.059641127,1102477.44058818,0,238142.016223201,34005.7220075788,1125.89005617019,140.37406599194,25740.8140704908,71239.4166596143,312133.445210762,2691505.03111518,"4_160_5",1,FALSE
"6752",2016-01-04,2171506.66666667,379153.098932081,340095.883175087,0,1029901.80343247,0,2722.60475230058,177544.393438559,11886.7753610863,47364.4904937616,15063.6580873418,0,397228.209913213,2400960.9175859,"4_166_10",2,FALSE
"6753",2016-01-11,2464131.66666667,379390.723423549,181042.657895544,-498.231635688352,1100459.2017646,0,447.739300057681,139245.880434033,70283.7606789091,53998.9452393172,15618.0754723426,0,397228.209913213,2337216.96248588,"4_166_10",2,FALSE
"6754",2016-01-18,2012520,379628.347838241,82161.0523915327,0,989912.593202509,0,19.2394749705044,103004.167054746,7623.93254295026,45536.03982214,14358.714082729,0,397228.209913213,2019472.29632303,"4_166_10",2,FALSE
"6755",2016-01-25,1738911.66666667,379865.972252933,70880.2828193386,0,817409.156400878,0,0.826057590792144,72307.6257499609,29931.9907687289,32564.280759372,14243.9858599352,0,397228.209913213,1814432.33058195,"4_166_10",2,FALSE
"6756",2016-02-01,1772306.66666667,380103.596667625,91397.7198137594,0,809243.620810757,0,3849.38721450771,109347.687600543,2274.39205840835,1374.43733998378,13826.2295208809,0,397228.209913213,1808645.28093968,"4_166_10",2,FALSE
"6757",2016-02-08,1809058.33333333,380341.221082317,77748.5509348202,-59667.4078878694,867192.845057597,0,166.477386136275,77452.3693999144,7961.31649550748,26356.0606548989,13716.4672080477,0,397228.209913213,1788496.11024458,"4_166_10",2,FALSE
"6758",2016-02-15,1952740,380578.845497009,18857.6074771941,0,859868.878248728,0,148165.191842133,52482.7120686686,4033.35867600084,9268.57419115467,5249.92549448604,0,397228.209913213,1875733.30340859,"4_166_10",2,FALSE
"6759",2016-02-22,1507805,380816.469911702,-48362.8355090703,0,742353.005143527,0,8825.96499827326,34395.8589746723,257.061611129906,372.736872183936,1588.51238845497,0,397228.209913213,1517474.98430409,"4_166_10",2,FALSE
"6760",2016-02-29,1510391.66666667,381054.094220526,-91167.632133253,0,673597.323024778,0,70584.9385940809,22018.7652363812,16.0072102524948,10879.2065612317,12710.8060035001,0,397228.209913213,1476921.71863071,"4_166_10",2,FALSE
"6761",2016-03-07,1588840,381291.71852935,-109932.289634529,0,737788.243928217,0,3495.50965646489,13875.0089345748,44467.3508684425,438.940787297979,13826.2661873256,0,397228.209913213,1482478.95917036,"4_166_10",2,FALSE
"6762",2016-03-14,1605990,381529.342838175,-120862.357079578,-123112.214314903,729285.28341001,0,11955.3452760584,105830.022028495,3787.4832058227,17.3418746142207,13235.4920323652,0,397228.209913213,1398893.94918427,"4_166_10",2,FALSE
"6763",2016-03-21,1356010,381766.967146999,-130464.479836987,4343.63087749306,667522.935971472,0,525.123085498478,74588.0655448001,241.022075209027,0.684576377765008,13056.1608581599,0,397228.209913213,1408808.32021224,"4_166_10",2,FALSE
"6764",2016-03-28,2103936.66666667,382004.591455824,-138306.574520515,0,665534.565443387,0,22.5679707279532,124620.905526399,34835.5962542075,78680.9664622394,13422.2115372121,0,397228.209913213,1558043.04004269,"4_166_10",2,FALSE
"6765",2016-04-04,1120835,382242.215764648,-154484.41829844,0,552063.213719079,0,0.968974491820991,90228.0929666146,2746.97339112375,3793.03898420164,12389.25877711,0,397228.209913213,1286207.55419204,"4_166_10",2,FALSE
"6766",2016-04-11,1141140,382479.840073473,-195700.683510887,0,556555.616853531,0,0.0416020277553509,127024.317991562,173.684328832394,150.864161949808,12219.902545817,0,397228.209913213,1280131.79395952,"4_166_10",2,FALSE
"6767",2016-04-18,1166880,382717.464385363,-259336.946864908,0,540970.424584344,0,1227.98396564837,92290.2761254038,10.8098299564424,9826.16328226606,12045.5146953951,0,397228.209913213,1176979.89991668,"4_166_10",2,FALSE
"6768",2016-04-25,888806.666666667,382955.088697252,-314215.817263374,-68293.5912947999,437172.609923072,0,52.8445681017317,63823.9641874642,0.672120691683442,395.6072348599,12058.9151805465,0,397228.209913213,911178.503267028,"4_166_10",2,FALSE
"6769",2016-05-02,898873.333333333,383192.713009142,-329911.195207127,370721.211112914,422614.016384761,0,2.26905472926945,42461.5582394197,30680.7208320914,15.6284848919714,10820.3268300369,0,397228.209913213,1327825.45865407,"4_166_10",2,FALSE
"6770",2016-05-09,889373.333333334,383430.337321032,-312992.664308637,0,434364.821046651,0,0.0974200145853513,111629.132826137,2344.31264762411,0.616937635877992,11125.5637889742,0,397228.209913213,1027130.42759264,"4_166_10",2,FALSE
"6771",2016-05-16,1915375,383667.961632922,-302578.724182207,0,448789.625970151,0,0.00418263176951429,79325.4175603421,147.8573822492,24390.5308508772,3938.90401506994,0,397228.209913213,1034909.78732525,"4_166_10",2,FALSE
"6772",2016-05-23,1006845,383905.585944812,-325945.878155891,0,486199.344452278,0,0.00017957711790123,148434.487357578,9.20095814442769,1011.86465526912,1154.38521261662,0,397228.209913213,1091997.2005176,"4_166_10",2,FALSE
"6773",2016-05-30,869198.333333334,384143.210311026,-367114.167966976,0,427539.977326154,0,7.70996415832198e-06,111318.628415064,0.572080592329632,40.0228482159335,10625.5342244552,0,397228.209913213,963781.987159454,"4_166_10",2,FALSE
"6774",2016-06-06,727250,384380.83467724,-387344.614442886,0,358461.194225938,0,3.31019608723476e-07,79069.7802424146,0.035567931984906,1.57998675535164,10506.5965267584,0,397228.209913213,842303.616697697,"4_166_10",2,FALSE
"6775",2016-06-13,753730,384618.459043453,-371408.979752105,0,371620.175743069,0,1.42119962048912e-08,53696.710249856,0.00221135567374554,0.0623685578938171,11331.582072085,0,397228.209913213,847086.2218495,"4_166_10",2,FALSE
"6776",2016-06-20,999196.666666667,384856.083409667,-341045.851235849,0,444832.820303605,0,6724.6311484459,146771.904056508,0.000137486006418866,10862.4393277507,11634.9582413165,0,397228.209913213,1061865.19530214,"4_166_10",2,FALSE
"6777",2016-06-27,845843.333333333,385093.707775881,-320484.211889034,0,417411.618040578,0,292.421469661089,109797.226831435,8.54787945121463e-06,438.249349443596,11382.9221192522,0,397228.209913213,1001160.14361898,"4_166_10",2,FALSE
"6778",2016-07-04,1126016.66666667,385331.332142095,-302227.26242068,0,515333.51352747,0,1615.8777091503,77820.4765003789,7664.20737095524,17.3145331435975,11899.3186535906,0,397228.209913213,1094682.98792932,"4_166_10",2,FALSE
"6779",2016-07-11,1140978.33333333,385568.956508309,-260594.886824564,0,562196.741439002,0,69.5880230691603,52758.5370464183,499.766511661241,0.683497026785798,12260.9355277814,0,397228.209913213,1149988.53164192,"4_166_10",2,FALSE
"6780",2016-07-18,1242656.66666667,385806.580918911,-195151.686966983,-36858.3129157426,564762.795257534,0,36.2352858089184,184388.450761508,7252.13465174117,22678.477840161,11247.3714106427,0,397228.209913213,1341390.25615679,"4_166_10",2,FALSE
"6781",2016-07-25,1293483.33333333,386044.205329514,-142430.976894843,0,636017.489217856,0,1.55583204898919,146187.226882238,471.658160500125,937.484404261801,12295.0458229293,0,397228.209913213,1436751.89866772,"4_166_10",2,FALSE
"6782",2016-08-01,1484843.33333333,386281.829740116,-133349.873708014,0,649254.88326751,0,16964.4444121819,167733.760949156,29.4085108235894,53082.7677524219,12964.2486412483,0,397228.209913213,1550189.67947866,"4_166_10",2,FALSE
"6783",2016-08-08,1485698.33333333,386519.454150719,-147848.950068022,172406.765929373,729656.376996128,0,752.408303832987,129552.470246882,336.86237910392,2342.65375803086,13415.644697294,0,397228.209913213,1684361.89630655,"4_166_10",2,FALSE
"6784",2016-08-15,1556608.33333333,386757.078561322,-129315.486509114,0,703214.666876642,0,22738.2434961751,94475.1335007649,20.9865858176196,2466.83260986315,5086.89939215717,0,397228.209913213,1482672.56442684,"4_166_10",2,FALSE
"6785",2016-08-22,1391206.66666667,386994.702971924,-48835.7845192291,0,651146.382568976,0,1019.95395639742,65533.490077701,35842.9987941079,1190.60333946394,1533.00147440808,0,397228.209913213,1491653.55857696,"4_166_10",2,FALSE
"6786",2016-08-29,2018783.33333333,387232.327382527,57205.0620686173,0,895618.938627243,0,15277.3058330201,157291.370007169,2848.51608792549,47.1093758443996,13930.3745674332,0,397228.209913213,1926679.21386299,"4_166_10",2,FALSE
"6787",2016-09-05,2170721.66666667,387469.951793937,125273.554282608,0,961738.866898551,0,20105.9286835728,153981.143505259,4307.81629829827,10.0456071270039,14362.4098975885,0,397228.209913213,2064477.92688015,"4_166_10",2,FALSE
"6788",2016-09-12,2247670,387707.576205346,135576.68974066,0,1079622.58485971,0,897.227409585997,168891.984768068,275.023783663188,0.39654799265738,14587.325598177,0,397228.209913213,2184787.01882642,"4_166_10",2,FALSE
"6789",2016-09-19,2192026.66666667,387945.200616756,130497.334622315,-79409.4908124924,982417.034373317,0,38.5868134014407,143694.576903675,72205.2180546856,38328.1636563545,14682.134294807,0,397228.209913213,2087626.96843603,"4_166_10",2,FALSE
"6790",2016-09-26,1895213.33333333,388182.825028165,158977.210785265,0,910906.724417146,0,1.65680677571776,166820.680946505,7995.13615849945,1637.78292293301,14168.3910803391,0,397228.209913213,2045918.61805884,"4_166_10",2,FALSE
"6791",2016-10-03,2232910,388420.449439575,217200.802004846,0,944387.39910865,0,395875.885677298,165744.951063249,25133.3649623455,20732.1271358841,14620.302547016,0,397228.209913213,2569343.49185208,"4_166_10",2,FALSE
"6792",2016-10-10,2406035,388658.073850985,260040.911831781,39606.1469346686,1138813.11936716,0,66945.1118541398,127623.227499028,32237.7847241676,36664.0278032698,15316.138973368,0,397228.209913213,2503132.75275178,"4_166_10",2,FALSE
"6793",2016-10-17,2252445,388895.6982436,266817.244759875,0,994413.856510127,0,270156.420034809,117385.283219854,2492.25184177761,77119.8680373703,15093.1957398114,0,397228.209913213,2529602.02830044,"4_166_10",2,FALSE
"6794",2016-10-24,2663125,389133.322636214,273597.058646274,0,1234020.99614364,0,23631.0569647126,161471.771986088,21793.2029411431,101713.662084315,15441.4472883035,0,397228.209913213,2618030.7286039,"4_166_10",2,FALSE
"6795",2016-10-31,2974771.66666667,389370.947028829,325592.247633149,50944.7337607268,1319813.60990488,0,296233.80833876,123517.854567136,1561.62766709343,121605.797852488,16194.3250952971,0,397228.209913213,3042063.16176158,"4_166_10",2,FALSE
"6796",2016-11-07,2826128.33333333,389608.571421444,408092.391247451,0,1304247.91001666,0,28795.4579369141,158642.514386892,28756.3972692489,140490.090465088,15606.6533027513,0,397228.209913213,2871468.19595966,"4_166_10",2,FALSE
"6797",2016-11-14,3182900,389846.195814059,449148.596058137,0,1415357.13957482,0,129378.57861926,120829.188471449,2166.16304964341,103970.954861924,6348.9332449426,0,397228.209913213,3014273.95960744,"4_166_10",2,FALSE
"6798",2016-11-21,2964696.66666667,390083.820206674,401891.529690651,-4820.01298570385,1333375.87697064,0,16232.7787958973,158778.877700866,15028.4316248817,129159.896224036,1974.73824006697,0,397228.209913213,2838934.14638122,"4_166_10",2,FALSE
"6799",2016-11-28,2848525,390321.444599289,310676.144881896,0,1378373.30008289,0,718.933276618377,120958.242491821,9159.66127631777,86638.9361314411,18772.2746646051,0,397228.209913213,2712847.14731809,"4_166_10",2,FALSE
"6800",2016-12-05,2740160,390559.069015022,274483.029076213,0,1215984.63696798,0,4206.86611113712,176541.637212122,603.02591380643,19484.0744273291,18593.7832205886,0,397228.209913213,2497684.33185741,"4_166_10",2,FALSE
"6801",2016-12-12,2380508.33333333,390796.693430755,339594.688344215,0,1167259.73900464,0,182.061107947787,138241.401769558,37.6295716367344,26765.0396940171,18053.9761087201,0,397228.209913213,2478159.4389447,"4_166_10",2,FALSE
"6802",2016-12-19,2230915,391034.317846487,441692.114771894,-386884.355011423,1052506.02488405,0,7.81929484420482,190264.975333732,2.34006771885999,5910.01166651298,17757.2027837143,0,397228.209913213,2109518.66155075,"4_166_10",2,FALSE
"6803",2016-12-26,3659425,391271.94226222,466846.50304349,37508.3434112724,1141537.47494626,0,308301.123561453,152268.96612895,0.145490450578745,108428.677267416,18190.1711822267,0,397228.209913213,3021581.55720695,"4_166_10",2,FALSE
"6804",2017-01-02,2827008.33333333,391509.566677953,367391.488618563,4343.63087749306,1107275.03764238,0,186952.443855839,202024.033431072,78040.6421757081,71447.0650602762,18033.8990371481,0,397228.209913213,2824246.01728964,"4_166_10",2,FALSE
"6805",2017-01-09,2042143.33333333,391747.191093685,207379.231506728,-498.231635688352,1006442.72293989,0,12393.4797552777,164789.74068441,9223.42726783573,90598.5720996145,17860.9740371926,0,397228.209913213,2297165.31766216,"4_166_10",2,FALSE
