"","ds","dep_var","trend","season","holiday","competitor_sales_B","events","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID"
"9133",2017-05-08,813771.666666667,-1298750.35172832,-239871.098725252,0,512501.837504878,0,47048.4893187566,129390.363605617,0.00010306056639953,0,3575.38293118737,12852.6191582175,1740261.53008823,907008.772256376,"5_189_7"
"9134",2017-05-15,880871.666666667,-1299367.22023878,-220824.941744394,0,578544.765019319,0,8914.21875422816,96192.6388252766,4.22301809632391e-06,0,96.8849997628246,36709.4064101718,1740261.53008823,940527.282118046,"5_189_7"
"9135",2017-05-22,919185,-1299984.08874923,-240826.927745892,-78747.2941623978,595167.448069193,0,1546.88544840511,83819.5192538519,1.73042730692896e-07,0,2.4111243764678,45297.0347547459,1740261.53008823,846536.518081462,"5_189_7"
"9136",2017-05-29,826321.666666667,-1300600.95725968,-285996.105610336,0,527500.736694578,0,264.138423506485,57087.9749722854,74647.6247256913,0,2142.35013936704,14413.0138194197,1740261.53008823,829720.305993066,"5_189_7"
"9137",2017-06-05,833798.333333333,-1301151.10320317,-315065.541911212,360188.490184577,513465.32588041,0,35163.9798071916,68787.8379858037,3954.38424906469,0,3405.93018976127,3227.678021685,1740261.53008823,1112238.51129235,"5_189_7"
"9138",2017-06-12,746271.666666667,-1301701.24914665,-303777.737271977,0,489334.63457848,0,6477.07080902474,45589.033574837,164.002863717906,0,2757.02913287308,3780.38637584252,1740261.53008823,682884.701004383,"5_189_7"
"9139",2017-06-19,1036406.66666667,-1302251.39509014,-268180.534601422,0,619611.956801994,0,172226.810861626,29008.9174099033,6.72354021624159,0,4403.64360218062,4383.74383612211,1740261.53008823,999471.396448719,"5_189_7"
"9140",2017-06-26,927931.666666667,-1302801.54103362,-240582.546623713,0,582986.609733638,0,46716.8016730779,101531.924916663,41816.1500291915,0,3641.57565627536,963.661984638175,1740261.53008823,974534.166424384,"5_189_7"
"9141",2017-07-03,1126943.33333333,-1303351.68697711,-229045.438105885,0,685702.891497082,0,29215.6895242138,71481.6243482122,112677.87578713,0,5722.72096893614,11266.6964910638,1740261.53008823,1123931.90362188,"5_189_7"
"9142",2017-07-10,1184220,-1303901.83292059,-210532.618499959,0,777276.785332581,0,5307.49443231125,47603.9767431567,7015.52345244734,0,5830.18561844807,8730.93809148916,1740261.53008823,1077591.98233812,"5_189_7"
"9143",2017-07-17,1315508.33333333,-1304451.97886408,-165054.045326342,0,747808.246444742,0,42527.854319827,90896.6315356165,223711.20587768,0,6112.64983710354,2649.94792063362,1740261.53008823,1384462.04183342,"5_189_7"
"9144",2017-07-24,1279360,-1304820.53344361,-106316.753992584,0,839013.62614355,0,7970.90996089251,62725.0082668,28535.5668768956,0,6171.43222566628,20776.2072643658,1740261.53008823,1294316.99339021,"5_189_7"
"9145",2017-07-31,1455811.66666667,-1305189.08802314,-68465.1335901962,0,871496.779875151,0,52046.5616461755,112467.18722902,11256.9428791852,0,7551.25036587004,17170.9555205736,1740261.53008823,1438596.98599087,"5_189_7"
"9146",2017-08-07,1553355,-1305557.64260267,-63958.2279427423,0,967420.242327741,0,9981.35536188887,107003.032722,106907.614058588,0,9426.5752141017,13980.5423796543,1740261.53008823,1585465.02160679,"5_189_7"
"9147",2017-08-14,1374855,-1305926.1971822,-65221.3555063265,0,826123.501389005,0,164724.507722579,76125.7580304049,6483.77546564201,0,300.328603075711,37196.9771309144,1740261.53008823,1480068.82574132,"5_189_7"
"9148",2017-08-21,1970110,-1306294.75176174,-34709.1856490706,0,1234811.77825146,0,43555.0371306464,51124.0287323573,127350.498247059,0,7.50995842809984,45451.2693990256,1740261.53008823,1901557.71439641,"5_189_7"
"9149",2017-08-28,2336431.66666667,-1306663.30634127,31535.7866827643,0,1379230.36318746,0,317525.35418884,32843.4675141944,8504.3297540673,0,11659.622391365,91432.6177209488,1740261.53008823,2306329.7651866,"5_189_7"
"9150",2017-09-04,2002065,-1306609.60080302,98971.6806658145,0,1314145.61177856,0,172611.374444895,20450.5856882265,357.703881671369,0,12195.9506016464,63226.1561848398,1740261.53008823,2115610.99253087,"5_189_7"
"9151",2017-09-11,2027418.33333333,-1306555.89526477,133762.854552634,0,1158901.99785881,0,240815.435402194,99375.7571528678,41579.3854006243,0,10415.873840088,11336.2736322873,1740261.53008823,2129893.21266298,"5_189_7"
"9152",2017-09-18,1886570,-1306502.18972651,138725.010474726,0,1237525.56121322,0,85556.44788652,69677.8154662035,1949.72895570645,0,11952.8477428059,27166.2206306725,1740261.53008823,2006312.97273157,"5_189_7"
"9153",2017-09-25,2529721.66666667,-1306448.48418826,144512.933367286,0,1458054.21879554,0,288691.484503436,102556.840078185,80.3676775026115,0,14456.7222883821,56393.5652012548,1740261.53008823,2498559.17781156,"5_189_7"
"9154",2017-10-02,2357930,-1306394.77865001,170507.700904007,40499.4058760275,1534473.38685498,0,327884.945375595,92225.2404009503,3.29395565177333,0,14172.6369082168,81916.9398274253,1740261.53008823,2695550.30154107,"5_189_7"
"9155",2017-10-09,3003391.66666667,-1306341.07311176,205426.07062105,0,1603078.99276258,0,286123.449425855,130687.066344464,187745.56939579,0,15385.313975026,47096.5391798365,1740261.53008823,2909463.45868108,"5_189_7"
"9156",2017-10-16,2283685,-1306287.36757351,229464.055350236,0,1498663.37485467,0,127806.223285138,97410.3802131456,17875.7357010405,0,14730.2928338902,122965.711939829,1740261.53008823,2542889.93669267,"5_189_7"
"9157",2017-10-23,2584721.66666667,-1305997.04607003,245339.945690312,0,1526007.98950034,0,221988.652021023,86086.415329426,774.482808571336,0,15274.7247983385,118676.834757032,1740261.53008823,2648413.52892325,"5_189_7"
"9158",2017-10-30,2565400,-1305706.72456655,274869.272412478,-184702.074485822,1634586.06607127,0,97668.2041961613,58877.5431230467,31.8100187657493,0,16319.3787862165,28082.0506132514,1740261.53008823,2360287.05625705,"5_189_7"
"9159",2017-11-06,3407085,-1305416.40306306,324119.146123577,0,1826536.28511513,0,131296.424281784,126623.423099327,214009.209471568,0,18716.9153137309,61541.1987608869,1740261.53008823,3137687.72919118,"5_189_7"
"9160",2017-11-13,2803291.66666667,-1305126.08155958,363831.018387672,0,1840687.38536463,0,31209.5412756554,93615.2821082186,25006.5710881016,0,827.096199170054,52763.2805898664,1740261.53008823,2843075.62354197,"5_189_7"
"9161",2017-11-20,3303155,-1304835.7600561,355607.793784734,0,1901006.44034058,0,235126.336893866,99888.8872600369,9929.85508421507,0,20.9422519738231,50189.8240599713,1740261.53008823,3087195.84970751,"5_189_7"
"9162",2017-11-27,3103743.33333333,-1304545.43855262,296900.371760875,0,1964505.3807822,0,81442.6324125805,70105.7527819699,108251.912720779,0,24342.3233372849,116538.464810883,1740261.53008823,3097802.93014218,"5_189_7"
"9163",2017-12-04,2793875,-1304255.11704914,230786.106398619,0,1658611.29897637,0,161343.060761578,88963.4022636514,6605.17967237527,0,23621.7758095429,59022.0957133102,1740261.53008823,2664959.33263454,"5_189_7"
"9164",2017-12-11,2260396.66666667,-1303721.96518123,205206.060537852,0,1484321.62313776,0,42181.5107895101,61170.4440957688,276.189395632734,0,21459.5712976732,108159.974316869,1740261.53008823,2359314.93847807,"5_189_7"
"9165",2017-12-18,2399176.66666667,-1303188.81331333,225238.771062609,0,1429836.6211149,0,254648.343240134,88265.3130134923,11.3266505146144,0,21946.8594556827,138132.007881509,1740261.53008823,2595151.95919375,"5_189_7"
"9166",2017-12-25,3827520,-1302655.66144543,250595.364930538,575636.982052366,1344597.31411596,0,309986.22063094,60611.8315998721,161204.564453229,0,19741.4788859541,182106.863258605,1740261.53008823,3342086.48857027,"5_189_7"
"9167",2018-01-01,3109461.66666667,-1302122.50957753,239146.212574913,256693.261403669,1355894.15137509,0,160168.264911066,39590.7334552571,78045.7330988168,0,20339.7792655394,230065.931720174,1740261.53008823,2818083.08831524,"5_189_7"
"9168",2018-01-08,2228128.33333333,-1301589.35770962,187329.212671729,0,1447169.37758673,0,41711.5126749545,31876.1811725146,4190.2474502341,0,20676.5367948338,236806.752930607,1740261.53008823,2408431.99366021,"5_189_7"
"9169",2018-01-15,2202593.33333333,-1301056.20584172,126503.553117768,0,1251411.63821545,0,190930.53002639,19816.0377439287,166213.227483399,0,19586.1081724711,91496.2068976217,1740261.53008823,2305162.62590355,"5_189_7"
"9170",2018-01-22,1918293.33333333,-1300474.77519938,86311.1393755161,0,1168119.3765431,0,55360.6826457098,69793.4973573446,206393.81934062,0,18103.1817526637,33948.5071417803,1740261.53008823,2077816.95904559,"5_189_7"
"9171",2018-01-29,1862458.33333333,-1299893.34455704,68686.8496239693,0,1125657.22201129,0,138811.875537745,46338.9852732241,22625.9337282961,0,17485.4258678297,28801.685272044,1740261.53008823,1888776.16284559,"5_189_7"
"9172",2018-02-05,1975951.66666667,-1299311.9139147,55770.2065648117,0,1272498.20206257,0,33762.7298004001,29524.1911638144,48560.3984937355,0,20047.8991842181,151232.875397888,1740261.53008823,2052346.11884097,"5_189_7"
"9173",2018-02-12,1827318.33333333,-1298730.48327237,33539.2677557701,0,1131143.61640617,0,49485.6759970877,69395.5985793174,2333.64552659345,0,937.91460584181,80227.0607781089,1740261.53008823,1808593.82646475,"5_189_7"
"9174",2018-02-19,1656268.33333333,-1298149.05263003,1658.20360334168,0,1060435.13858562,0,9431.35299716235,46041.9363916514,64714.8358894089,0,23.8111811511068,58165.9912279268,1740261.53008823,1682583.74733447,"5_189_7"
"9175",2018-02-26,1703790,-1297567.62198769,-34704.8864732699,0,1006186.63095267,0,58021.5048553895,72696.6209910206,120435.398778283,0,12503.4508093001,51554.9955587258,1740261.53008823,1729387.62357266,"5_189_7"
"9176",2018-03-05,1488115,-1296986.19134535,-72597.0837467278,0,976130.987855604,0,11291.6947646639,48519.1964823142,7776.64147546748,0,13983.5385557261,46031.5019460592,1740261.53008823,1474411.81607599,"5_189_7"
"9177",2018-03-12,1727330,-1296404.76043807,-108233.808073271,0,949102.748400424,0,226688.929830576,85852.1160763364,201523.755688861,0,13608.2360941459,20605.2646517883,1740261.53008823,1833004.01231903,"5_189_7"
"9178",2018-03-19,1208246.66666667,-1295823.32953079,-134120.617313217,0,794133.995264961,0,75707.4131566203,58691.8845050738,21251.9351695886,0,11343.0064325443,23521.405889926,1740261.53008823,1294967.22366294,"5_189_7"
"9179",2018-03-26,1388960,-1295241.8986235,-147399.172742817,21492.4251659635,824661.643388146,0,118458.411691114,84738.3738272262,26439.3141223076,0,11840.1441607937,53771.8191298349,1740261.53008823,1439022.5902073,"5_189_7"
"9180",2018-04-02,2408331.66666667,-1294660.46771622,-159332.292603227,1117948.98624672,705153.66968886,0,27106.3659067478,57811.5487777352,1177.86687914383,0,10237.7981726711,26735.2285605473,1740261.53008823,2232440.23400122,"5_189_7"
"9181",2018-04-09,1131721.66666667,-1294079.03680894,-187265.030907042,0,742010.198877136,0,4900.43107132253,49111.8429131516,48.4374716463485,0,10988.1444916979,108274.126553153,1740261.53008823,1174250.64375036,"5_189_7"
"9182",2018-04-16,950015,-1293497.60590166,-232221.888873667,0,623210.331092399,0,842.909050863343,31440.964668309,1.9850694838578,0,9007.60201202383,73189.223919476,1740261.53008823,952235.051125464,"5_189_7"
"9183",2018-04-23,801298.333333333,-1292916.15228854,-270023.515752545,0,512419.005443187,0,143.711327510039,101592.376560514,0.08134085744856,0,6136.21368339264,13563.3134273221,1740261.53008823,811176.563829936,"5_189_7"
"9184",2018-04-30,779838.333333334,-1292334.69867542,-273629.77340949,385600.201607277,501544.592023608,0,24.4649112103438,71532.4103181024,0.00333303036887814,0,4787.87958844605,9368.56049910803,1740261.53008823,1147155.17028411,"5_189_7"
"9185",2018-05-07,889546.666666667,-1291753.24506229,-245698.044669618,-78747.2941623978,577939.953243459,0,4.16374598592138,80230.2496391541,0.000136574523050293,0,7778.65149789252,1183.25471100818,1740261.53008823,791199.219167999,"5_189_7"
"9186",2018-05-14,862850,-1291171.79144917,-221692.010355287,0,541466.891248141,0,0.708607484771624,54284.8150363272,69795.769389812,0,236.138824741159,29532.1971044762,1740261.53008823,922714.248494757,"5_189_7"
"9187",2018-05-21,2601601.66666667,-1290590.33783605,-234434.163936458,360188.490184577,606162.863194092,1285341.22965404,1272.07477164444,58833.7425335674,3628.31063077168,0,5.8959201252516,42963.5609758016,1740261.53008823,2573633.19618035,"5_189_7"
"9188",2018-05-28,905008.333333334,-1290008.88422293,-277882.227917081,0,581822.04210146,0,217.083630317325,38309.0903116603,37780.1343138794,0,6783.03750056699,74712.4304912634,1740261.53008823,911994.236297372,"5_189_7"
"9189",2018-06-04,910551.666666667,-1289427.43060981,-312660.191236814,0,597240.610620344,0,36.961423016585,24075.2468790884,1748.51021314511,0,8008.52552804592,78832.032597095,1740261.53008823,848115.795502348,"5_189_7"
"9190",2018-06-11,923853.333333333,-1288845.97693985,-308501.319759682,0,567755.544670315,0,30620.136745774,14772.956820607,52833.7531519045,0,7757.49737075959,25720.5141128543,1740261.53008823,842374.63626092,"5_189_7"
"9191",2018-06-18,982420,-1288264.52326989,-274754.440336099,0,642063.77403645,0,5580.73521798207,42354.5929272325,2578.2128763582,0,9560.24367488918,52965.0151314551,1740261.53008823,932345.140346616,"5_189_7"
"9192",2018-06-25,1056811.66666667,-1287683.06959993,-244056.404187387,0,662880.789369273,0,961.356279587264,26801.7509832616,115658.786465219,0,9234.94830842424,43364.2852195713,1740261.53008823,1067423.97292626,"5_189_7"
"9193",2018-07-02,932326.666666667,-1287101.61592996,-230735.381089254,0,558750.853536357,0,65613.0091809163,103363.256275725,7301.46094911291,0,6652.19197294538,34307.5353270067,1740261.53008823,998412.84031108,"5_189_7"
"9194",2018-07-09,1126221.66666667,-1286520.16226,-215601.296941177,0,699638.549685889,0,13013.502400028,73025.3433644054,129016.730252389,0,8965.37555547125,32984.6705089245,1740261.53008823,1194784.24265416,"5_189_7"
"9195",2018-07-16,1140006.66666667,-1285938.70859004,-175019.841690097,0,706336.731890632,0,40576.9824798547,80634.2936356104,8687.17214616726,0,9140.82924715196,18179.1006729261,1740261.53008823,1142858.08988044,"5_189_7"
"9196",2018-07-23,1479303.33333333,-1285357.25492008,-116216.491286568,0,906258.110429357,0,54733.8771420608,54598.5277554901,51494.3879984506,0,12771.5662522166,47499.009423991,1740261.53008823,1466043.26288315,"5_189_7"
"9197",2018-07-30,1647193.33333333,-1284775.79456681,-72581.1040741458,0,1081060.12519585,0,10565.9443638776,35288.4144819587,2500.75127231045,0,14743.0542526324,21376.8575410736,1740261.53008823,1548439.77855498,"5_189_7"
"9198",2018-08-06,2009478.33333333,-1284194.33421354,-63133.7918906168,0,1189420.59544794,0,62280.1012975021,84979.9451118882,76410.718519336,0,16800.6863873499,157193.713354033,1740261.53008823,1980019.16410213,"5_189_7"
"9199",2018-08-13,1523443.33333333,-1283612.87386027,-66490.0024435506,0,990699.986677623,0,12249.5260242045,58002.186927321,4075.97054471813,0,687.536291416192,82330.7606173223,1740261.53008823,1538204.62086702,"5_189_7"
"9200",2018-08-20,1420118.33333333,-1283031.413507,-43293.8253040683,0,828048.117131185,0,246450.469612993,91829.822696569,169.108636994147,0,17.3507673003935,58774.2885111378,1740261.53008823,1639225.44863335,"5_189_7"
"9201",2016-11-21,2964696.66666667,-630383.483401809,315948.932024893,0,1890337.67801402,0,84083.5713332313,91752.4408637822,77132.6349280635,0,0.23943509350844,123033.744591554,977292.305905378,2929198.06369421,"5_164_2"
"9202",2016-11-28,2848525,-630808.004684778,257785.00804915,0,1954130.88575967,0,8054.85231351608,54113.0039796216,45674.9672860371,0,34141.8595344075,140183.050407924,977292.305905378,2840567.92855093,"5_164_2"
"9203",2016-12-05,2740160,-631225.247693298,201843.929145538,0,1723911.17527124,0,38001.349509705,107368.315433573,1514.31901460577,0,31394.4900487822,182515.176591955,977292.305905378,2632615.81322748,"5_164_2"
"9204",2016-12-12,2380508.33333333,-631642.490701817,187149.281721093,0,1654833.4965249,0,3104.65815767746,66007.5393097483,41.7050051868319,0,26306.4963337037,147329.840094691,977292.305905378,2430422.83235057,"5_164_2"
"9205",2016-12-19,2230915,-632059.733710337,209577.326838044,-392749.074660639,1492146.23538513,0,228.21439433426,119080.033330994,1.14212510655539,0,23876.4919417368,91839.150722328,977292.305905378,1889232.09227208,"5_164_2"
"9206",2016-12-26,3659425,-632476.976718857,228728.701560976,1228542.91319547,1618366.83640814,0,290189.883214881,75611.9125804236,0.0312731779679367,0,27705.3007605486,46155.9409796172,977292.305905378,3860116.84915975,"5_164_2"
"9207",2017-01-02,2827008.33333333,-632894.219727377,210812.077540544,0,1569792.70416625,0,254090.986049166,129592.706908043,218003.115268325,0,26223.1668146893,158967.348282126,977292.305905378,2911880.19120714,"5_164_2"
"9208",2017-01-09,2042143.33333333,-633311.462735896,159780.492905042,0,1426841.92266829,0,66976.7531288073,84786.5901743796,35333.0963043163,0,24754.0796598731,140642.595833117,977292.305905378,2283096.37384331,"5_164_2"
"9209",2017-01-16,2113358.33333333,-633723.4582286,106521.767100453,0,1402871.50191572,0,22429.1797001442,49113.659619911,9713.8877170116,0,22907.7274893756,159034.88817634,977292.305905378,2116161.45939573,"5_164_2"
"9210",2017-01-23,2179918.33333333,-634135.453721304,74342.7048532581,0,1465053.11558153,0,1745.62670465766,26070.5366529885,123032.429815909,0,24189.880761659,123845.99163865,977292.305905378,2181437.13819272,"5_164_2"
"9211",2017-01-30,2370613.33333333,-634547.449214007,60462.9372308587,0,1485841.17187481,0,161701.999108951,13129.5313735211,6344.4671928591,0,25333.1390813857,139367.247698602,977292.305905378,2234925.35025236,"5_164_2"
"9212",2017-02-06,1814556.66666667,-634959.444706711,47799.3908522964,0,1266305.12845344,0,21836.9639605671,6427.24752451767,178.026458665992,0,17706.1952334705,86054.7773867779,977292.305905378,1788640.59106841,"5_164_2"
"9213",2017-02-13,1951668.33333333,-635371.440199415,25785.1023832258,0,1316909.97809913,0,1696.47916005602,85576.7352709868,4.87793309005453,0,94.7621240384371,109555.341477433,977292.305905378,1881544.14215393,"5_164_2"
"9214",2017-02-20,1918238.33333333,-635783.435692118,-4201.91142246606,0,1284928.90056936,0,124.200736263116,49671.7642100216,117631.807301033,0,0.422261841177226,116810.945455453,977292.305905378,1906474.99932476,"5_164_2"
"9215",2017-02-27,1472390,-636195.431184822,-37596.7549043574,0,1005321.51476366,0,9.05211756029805,26401.3319060526,5839.55280018575,0,11077.8494960732,135470.043937789,977292.305905378,1487619.46483752,"5_164_2"
"9216",2017-03-06,1477865,-636561.219772932,-71991.8509965348,0,981599.804554973,0,0.659528792180619,13305.9145518101,154443.226043199,0,12814.3293671652,108370.283688795,977292.305905378,1539273.45287065,"5_164_2"
"9217",2017-03-13,1300166.66666667,-636927.008361043,-103293.505210329,0,862388.737564326,0,14512.8343604728,6516.07639697442,10283.2139747861,0,11001.8047042074,131801.660036209,977292.305905378,1273576.11937098,"5_164_2"
"9218",2017-03-20,1160205,-637292.796949153,-124626.995585467,0,757514.744796794,0,1102.94872101022,3144.82580984984,192417.69501015,0,9139.41264472046,132080.03709694,977292.305905378,1310772.17745022,"5_164_2"
"9219",2017-03-27,1356871.66666667,-637658.585537264,-135337.874881041,0,937237.422079016,0,80.6109345142391,43240.2848747112,19771.5887876679,0,13273.0206522202,139932.57194744,977292.305905378,1357831.34476264,"5_164_2"
"9220",2017-04-03,1355833.33333333,-638024.374125374,-147757.863896327,0,946981.934684906,0,5.87443420809772,22641.0909103088,585.505517483963,0,12481.950011542,76690.5042328041,977292.305905378,1250896.92767493,"5_164_2"
"9221",2017-04-10,1176266.66666667,-638390.162713485,-176514.253859531,22250.8186684371,776937.824031028,0,0.42800189137749,131302.184996641,16.067854111734,0,8802.97887630251,41136.4313694578,977292.305905378,1142834.62313023,"5_164_2"
"9222",2017-04-17,1955281.66666667,-638755.951301595,-218263.291651694,1157397.54734299,640175.287454595,0,7221.27026756487,86331.4423840021,0.439988098834833,0,8154.27021102925,74103.1985607589,977292.305905378,2093656.51916113,"5_164_2"
"9223",2017-04-24,1029928.33333333,-639059.774656776,-248381.231168508,0,692818.80989185,0,537.16813273478,116907.467494587,0.0120475324545869,0,7093.23557833885,102043.61252655,977292.305905378,1009251.60575169,"5_164_2"
"9224",2017-05-01,2263143.33333333,-639363.598011956,-245307.801607812,399206.701813432,591810.298170062,0,143007.088779766,73782.8969371849,0.000329878925922921,0,4813.12172903738,73820.3850798822,977292.305905378,1379061.39912485,"5_164_2"
"9225",2017-05-08,813771.666666667,-639667.421367136,-217739.81384972,0,545326.758092531,0,17577.7173449808,116751.2628601,9.03256341639555e-06,0,4942.53867940154,73466.1003069284,977292.305905378,877949.447981495,"5_164_2"
"9226",2017-05-15,880871.666666667,-639971.244722316,-200450.917031373,0,615599.629174768,0,1348.14835108438,73652.2463027918,2.47324685998525e-07,0,23.087901797499,106080.79316203,977292.305905378,933574.049044408,"5_164_2"
"9227",2017-05-22,919185,-640275.068077497,-218607.454987533,-81526.0143751691,633286.96840953,0,98.6008458190924,65278.2761169963,6.77210859003636e-09,0,0.102810091706862,115672.396935861,977292.305905378,851220.113583484,"5_164_2"
"9228",2017-05-29,826321.666666667,-640578.891432677,-259609.17813057,0,561286.312715587,0,7.18579765976382,36015.8294118602,70833.4627180886,0,3053.56082586512,79252.5060702087,977292.305905378,827553.0938814,"5_164_2"
"9229",2017-06-05,833798.333333333,-640849.852234787,-285996.574038233,372898.298803771,546351.956352984,0,11266.9455027785,57525.3257106587,2656.97890130172,0,4834.26187155517,46522.6207119578,977292.305905378,1092502.26748737,"5_164_2"
"9230",2017-06-12,746271.666666667,-641120.813036896,-275750.218833372,0,520675.732981223,0,848.089729790571,31149.8683772208,73.4963635310532,0,3611.58944758929,46177.3361950565,977292.305905378,662957.387129521,"5_164_2"
"9231",2017-06-19,1036406.66666667,-641391.773839006,-243437.329434656,0,659297.108715214,0,142045.653340567,15866.8098317654,2.01300102223711,0,6491.81161403989,47857.2045474725,977292.305905378,964023.803681796,"5_164_2"
"9232",2017-06-26,927931.666666667,-641662.734641116,-218385.621259609,0,620325.966917874,0,17379.2650539705,92556.8028684124,35629.0832792064,0,4990.63805676202,27334.4993387184,977292.305905378,915460.205519596,"5_164_2"
"9233",2017-07-03,1126943.33333333,-641933.695443226,-207912.963759868,0,729621.061761011,0,8344.38651167634,54701.9970013794,113386.690536741,0,8835.25663575157,66930.3176273182,977292.305905378,1109265.35677616,"5_164_2"
"9234",2017-07-10,1184220,-642204.656245336,-191108.196881951,0,827060.11660293,0,622.746924379092,29422.3882414429,5468.37321577012,0,8814.95838168481,62350.1759231004,977292.305905378,1077718.2120674,"5_164_2"
"9235",2017-07-17,1315508.33333333,-642475.617047446,-149825.624243566,0,795704.165069828,0,15155.1260525564,81241.8105708601,210922.509843644,0,9331.97077236571,40635.0771170644,977292.305905378,1337981.72404068,"5_164_2"
"9236",2017-07-24,1279360,-642657.139506484,-96507.6257476395,0,892751.103035735,0,1153.96344084255,46637.3855240956,29476.0427944062,0,9413.64007657094,84910.1547264301,977292.305905378,1302469.83024933,"5_164_2"
"9237",2017-07-31,1455811.66666667,-642838.661965522,-62148.3185025167,0,927314.750657597,0,20881.1220898907,102039.26953579,8461.86453189906,0,12146.5093688489,80965.4233586888,977292.305905378,1424114.26498005,"5_164_2"
"9238",2017-08-07,1553355,-643020.18442456,-58057.2345748156,0,1029381.95700939,0,1617.52637015659,92755.5989435364,106882.477860828,0,15937.0234651337,75602.096185673,977292.305905378,1598391.56674072,"5_164_2"
"9239",2017-08-14,1374855,-643201.706883598,-59203.8218961932,0,879035.386467719,0,132744.23784554,54847.9465070874,4938.99460200712,0,83.6050845918318,106650.857150174,977292.305905378,1453187.80478271,"5_164_2"
"9240",2017-08-21,1970110,-643383.229342636,-31506.8037052703,0,1313899.49188608,0,15549.5544859486,29511.1206860357,128132.662248793,0,0.372506355825268,115857.584291351,977292.305905378,1905353.05896204,"5_164_2"
"9241",2017-08-28,2336431.66666667,-643564.751801674,28626.1928110589,0,1467567.85552528,0,297333.040162723,14976.8700890588,6858.61201025361,0,22306.3665623443,149293.33140014,977292.305905378,2320689.82266456,"5_164_2"
"9242",2017-09-04,2002065,-643538.300464725,89840.2326878565,0,1398314.53019113,0,141351.687352824,7360.96569700791,192.840753970541,0,21764.9377724676,132925.527698861,977292.305905378,2125504.72759477,"5_164_2"
"9243",2017-09-11,2027418.33333333,-643511.849127776,121421.460130377,0,1233127.81182622,0,225262.761682943,90674.5259473914,35608.9343556661,0,17511.4418398934,76090.4044820915,977292.305905378,2133477.79704218,"5_164_2"
"9244",2017-09-18,1886570,-643485.397790827,125925.79146713,0,1316787.08829336,0,45780.087109398,53327.5609789063,1128.16889414394,0,21242.8532241353,96860.6650436307,977292.305905378,1994859.12312525,"5_164_2"
"9245",2017-09-25,2529721.66666667,-643458.946453877,131179.701837741,0,1551440.25264367,0,274426.11219217,91605.2183759143,31.0243279169278,0,27118.4181219442,124854.051933492,977292.305905378,2534488.13888435,"5_164_2"
"9246",2017-10-02,2357930,-643432.495116928,154776.107884955,41928.4901246986,1632753.94583327,0,304083.589424147,77743.2664715595,0.849591572370234,0,26064.2711385176,143829.179149685,977292.305905378,2715039.51040686,"5_164_2"
"9247",2017-10-09,3003391.66666667,-643406.043779979,186472.795658222,0,1705753.63074896,0,271835.033458735,119185.94589674,183530.103091475,0,29141.0579732075,120230.218605083,977292.305905378,2950035.04755782,"5_164_2"
"9248",2017-10-16,2283685,-643379.59244303,208292.958020718,0,1594650.3600072,0,87684.4811250807,75701.6469452869,16731.1118483596,0,27309.9530986596,167596.832726399,977292.305905378,2511880.05723405,"5_164_2"
"9249",2017-10-23,2584721.66666667,-643236.601754132,222704.087271875,0,1623746.35335742,0,203177.997933916,67999.8874790836,489.332369391515,0,28773.3540375657,167232.702491345,977292.305905378,2648179.41909184,"5_164_2"
"9250",2017-10-30,2565400,-643093.611065235,249508.942620274,-191219.57319068,1739278.68156255,0,56998.8483286002,37767.8731150955,13.4236704897333,0,31401.3644205455,104867.05100719,977292.305905378,2362815.30637421,"5_164_2"
"9251",2017-11-06,3407085,-642950.620376337,294214.863387577,0,1943523.0042287,0,92640.0168056312,116168.385006115,203888.676751601,0,37688.9665835455,130704.297341901,977292.305905378,3153169.89563411,"5_164_2"
"9252",2017-11-13,2803291.66666667,-642807.62968744,330262.789629463,0,1958580.45974939,0,9168.26444005767,73165.7254671436,25063.1411134317,0,261.322596257495,124268.29504275,977292.305905378,2855254.67425643,"5_164_2"
"9253",2017-11-20,3303155,-642664.638998542,322798.266375917,0,2022762.85343872,0,219009.852994514,85442.5891745019,7234.43732291647,0,1.16630495564436,121900.118106516,977292.305905378,3113776.95062487,"5_164_2"
"9254",2017-11-27,3103743.33333333,-642521.648309645,269507.381350566,0,2090328.79915692,0,42403.0894109486,49576.8532828334,108231.068996894,0,55710.8823003834,164074.890959983,977292.305905378,3114603.62305427,"5_164_2"
"9255",2017-12-04,2793875,-642378.657620747,209493.032355244,0,1764842.69209633,0,128299.106250562,77064.0964450571,5045.08408994046,0,50751.1976910833,131155.565258364,977292.305905378,2701564.42247121,"5_164_2"
"9256",2017-12-11,2260396.66666667,-642116.066831005,186273.084418247,0,1579390.04209844,0,14729.0774488689,43775.5010187216,140.850637353546,0,44251.8080254789,160419.450943821,977292.305905378,2364156.05366531,"5_164_2"
"9257",2017-12-18,2399176.66666667,-641853.476041262,204457.512153587,0,1521415.36309545,0,240866.763072048,77639.1314457672,3.85876665651113,0,46054.0494406149,176971.19252848,977292.305905378,2602846.70036671,"5_164_2"
"9258",2017-12-25,3827520,-641590.88525152,227474.624502706,595949.224323814,1430716.61521566,0,291837.759988331,44165.8553835241,160363.634479165,0,39618.6613107901,199290.472559788,977292.305905378,3325118.26841763,"5_164_2"
